dataset,diversity_fn,repulsion_weight,n_models,accept_rate,eps,mcmc_pred_hamming,ellipsoid_pred_hamming_avg,ellipsoid_pred_hamming_std,mcmc_support_hamming,ellipsoid_support_hamming_avg,ellipsoid_support_hamming_std,mcmc_weight_l1,ellipsoid_weight_l1_avg,ellipsoid_weight_l1_std,mcmc_shape_l1,ellipsoid_shape_l1_avg,ellipsoid_shape_l1_std,mcmc_monotonicity_entropy,ellipsoid_monotonicity_entropy_avg,ellipsoid_monotonicity_entropy_std,n_ellipsoids,runtime_s
bike_binarized,prediction_hamming,0.0001,1071,0.2848,0.05,0.02817876698342889,0.019986582050464496,0.004976726266512524,0.3957661718893167,0.0,0.0,0.33795088768836073,0.11159757267192752,0.027671095883299444,1.4472807187167773,0.6166495063466496,0.1636993323316293,0.371895438525806,0.10559052866849938,0.05766262745551302,51,2166.718452692032
bike_binarized,prediction_hamming,0.001,1281,0.3142,0.05,0.03011187475604994,0.02110633548218868,0.005545308906413611,0.3991649590163935,0.0,0.0,0.34277520547310675,0.1167727380860594,0.025350717181522937,1.4293421294593973,0.6570872658191191,0.1644379807020932,0.4022833317627053,0.12828153284279514,0.05623501612685953,61,2352.057304382324
bike_binarized,prediction_hamming,0.01,517,0.3223,0.05,0.04082728772135007,0.02874449678029725,0.006390645672607208,0.40576582250011256,0.0,0.0,0.3798966522297055,0.1633041600933,0.03899283005621213,1.5193993268112669,0.9145782343185217,0.2388656236256994,0.4148874411361256,0.1588138448202228,0.06846887122000458,34,1861.959293603897
bike_binarized,prediction_hamming,0.02,92,0.2482,0.05,0.03115210224558051,0.019907007045240923,0.012357100493617436,0.37549928332537025,0.0,0.0,0.29912344730543317,0.11375804874450468,0.06150282902835808,1.0838610641563884,0.6943234630100005,0.39326243774883,0.3722498081598551,0.09881364521590133,0.058913119163536184,5,1658.1067056655884
bike_binarized,prediction_hamming,0.03,47,0.2202,0.05,0.016506382978723404,0.005337520018302448,0.005337520018302448,0.27969164353993214,0.0,0.0,0.18808008217875957,0.05120555838481697,0.05113902613339324,0.7509322857062877,0.2548148056881047,0.2545422290674045,0.20022007812430145,0.0687182113760893,0.0687182113760893,2,1644.5505380630493
bike_binarized,prediction_hamming,0.04,42,0.1898,0.05,0.011090940766550523,0.005367312105565117,0.005367312105565117,0.23219512195121947,0.0,0.0,0.15598500775141388,0.05160443728039384,0.0515381985869932,0.6603780164482236,0.26731342936755115,0.26702621222757056,0.14922221006489722,0.06274922312009801,0.06274922312009801,2,1576.1129865646362
bike_binarized,prediction_hamming,0.05,43,0.1676,0.05,0.01231362126245847,0.005445731874145006,0.005445731874145006,0.24465116279069762,0.0,0.0,0.16825525086172224,0.05199450567048123,0.05192795436160303,0.7049756815902939,0.26404053105259123,0.2637643539571787,0.16706833209029529,0.06397927149453192,0.06397927149453192,2,1530.8784861564636
bike_binarized,prediction_hamming,1e-05,987,0.2723,0.05,0.028477068009889202,0.020684626550566566,0.005182886337866557,0.3879228345777048,0.0,0.0,0.33359977263020607,0.11189699262459982,0.02704675070683974,1.393760774679705,0.6241509188478108,0.15389448424495042,0.4165875799337801,0.11903018385737109,0.06695649841848286,47,1993.2611453533173
bike_binarized,support_jaccard,0.0,1239,0.2802,0.05,0.02845453900625995,0.020391191273363186,0.004279387859302528,0.4004381041044879,0.0,0.0,0.3440478129798328,0.11324927944180954,0.022435281171644124,1.4364357269051318,0.6360725996224187,0.14098316644327988,0.39702813801507814,0.11340687080163309,0.061992040361516274,59,2218.846339941025
bike_binarized,support_jaccard,0.0001,1134,0.2984,0.05,0.026394789472783002,0.01847002415726405,0.004793693728016929,0.4104213657611715,0.0,0.0,0.3394949693599469,0.11285422796057559,0.029915602302355484,1.358784074035641,0.6094522022107425,0.17484060714322713,0.34929602766220696,0.10279653362818057,0.059301800373973784,54,2204.676677942276
bike_binarized,support_jaccard,0.001,1260,0.2711,0.05,0.028672939722884126,0.02065450944934897,0.004851032795685472,0.39451310563939646,0.0,0.0,0.34215827824041917,0.11341456938581639,0.030904508102632164,1.3891332567556052,0.6445948506418923,0.18385063635095605,0.4131339159539695,0.12161596384848247,0.06391869905613132,60,2335.517236471176
bike_binarized,support_jaccard,0.01,1088,0.2856,0.05,0.03315169246171329,0.024127245689050954,0.005382055146630145,0.4175268548081606,0.0,0.0,0.3795238463425748,0.12622543269901104,0.033527877783236466,1.60444131519197,0.7078882101392672,0.20037574909668157,0.4186517804133603,0.1404220494397123,0.0694623498449064,52,2165.1730740070343
bike_binarized,support_jaccard,0.02,1074,0.2643,0.05,0.03549158679002638,0.026561588232602712,0.005734119920165378,0.4083973590234425,0.0,0.0,0.3703855460224985,0.11799562721800669,0.03288602891361718,1.445191101741773,0.6869182933855639,0.2007324434942488,0.41657284041437626,0.13281637506454033,0.05345477933314669,53,1979.8994162082672
bike_binarized,support_jaccard,0.03,757,0.2594,0.05,0.0363470969365289,0.028074648831280778,0.006581105798982945,0.4147621610413333,0.0,0.0,0.38088713976210914,0.13008302310045097,0.032364236309754935,1.6272141880359339,0.7474955126504742,0.2196716998358925,0.4493575936374156,0.1514779280367302,0.06496159327637589,44,1767.4589898586273
bike_binarized,support_jaccard,0.04,411,0.2318,0.05,0.037980212450299686,0.029283918390802327,0.007457061754888538,0.4100917452970151,0.0,0.0,0.38041386330063964,0.124528610040278,0.03057626686633309,1.566225534968766,0.71489335592656,0.1895355449247312,0.47790236246243517,0.1364629154534662,0.08192383775812544,29,1580.4117336273193
bike_binarized,support_jaccard,0.05,412,0.2196,0.05,0.0373900633075851,0.027796937282016015,0.008237184254509528,0.4098802352774432,0.0,0.0,0.36650167583738263,0.12267016991024357,0.03730683948789177,1.364914434860579,0.6735873420235305,0.24633233134951554,0.4003554482582165,0.13800776226202768,0.07367172417597848,21,1618.568158864975
bike_binarized,support_jaccard,1e-05,945,0.2702,0.05,0.02871528158909515,0.02080062760453867,0.005302178948389658,0.38788700564971756,0.0,0.0,0.3333726255054712,0.1115082064819908,0.027606296466667925,1.3820991798486306,0.6216556277533987,0.15677118546460347,0.39855705709645517,0.11779255183183979,0.06807753752644141,45,1980.9959444999695
