dataset,diversity_fn,repulsion_weight,n_models,accept_rate,eps,mcmc_pred_hamming,ellipsoid_pred_hamming_avg,ellipsoid_pred_hamming_std,mcmc_support_hamming,ellipsoid_support_hamming_avg,ellipsoid_support_hamming_std,mcmc_weight_l1,ellipsoid_weight_l1_avg,ellipsoid_weight_l1_std,mcmc_shape_l1,ellipsoid_shape_l1_avg,ellipsoid_shape_l1_std,mcmc_monotonicity_entropy,ellipsoid_monotonicity_entropy_avg,ellipsoid_monotonicity_entropy_std,n_ellipsoids,runtime_s
fico,monotonicity_entropy,1.0,1210,0.2402,0.05,0.11686398034028535,0.09012161631568683,0.023477529545926145,0.32355521369833967,0.0,0.0,0.23882486174461603,0.1514389019071072,0.04772718220740744,0.7388771892997981,0.5795060889894919,0.2208091540844981,0.5148658593972807,0.3109963660595811,0.06586246441615029,75,705.3600554466248
fico,prediction_hamming,1.0,1210,0.2402,0.05,0.11686398034028535,0.09012161631568683,0.023477529545926145,0.32355521369833967,0.0,0.0,0.23882486174461603,0.1514389019071072,0.04772718220740744,0.7388771892997981,0.5795060889894919,0.2208091540844981,0.5148658593972807,0.3109963660595811,0.06586246441615029,75,703.037159204483
fico,support_jaccard,1.0,1210,0.2402,0.05,0.11686398034028535,0.09012161631568683,0.023477529545926145,0.32355521369833967,0.0,0.0,0.23882486174461603,0.1514389019071072,0.04772718220740744,0.7388771892997981,0.5795060889894919,0.2208091540844981,0.5148658593972807,0.3109963660595811,0.06586246441615029,75,699.9144248962402
