dataset,diversity_fn,repulsion_weight,n_models,accept_rate,eps,mcmc_pred_hamming,ellipsoid_pred_hamming_avg,ellipsoid_pred_hamming_std,mcmc_support_hamming,ellipsoid_support_hamming_avg,ellipsoid_support_hamming_std,mcmc_weight_l1,ellipsoid_weight_l1_avg,ellipsoid_weight_l1_std,mcmc_shape_l1,ellipsoid_shape_l1_avg,ellipsoid_shape_l1_std,mcmc_monotonicity_entropy,ellipsoid_monotonicity_entropy_avg,ellipsoid_monotonicity_entropy_std,n_ellipsoids,runtime_s
spambase,prediction_hamming,0.01,499,0.3062,0.05,0.024907694197699125,0.009399483378103538,0.002766274246120461,0.407777589985862,0.0,0.0,0.4690456872836446,0.09829326625810762,0.025624033194163915,0.5855083757978791,0.17915475333956513,0.05127975631488008,0.11080082044078304,0.04304517078976829,0.036810878134725895,24,1304.272310256958
spambase,prediction_hamming,0.02,46,0.2401,0.05,0.013101121684321933,0.003441107808778353,0.003441107808778353,0.24943639291465375,0.0,0.0,0.2606777095309849,0.053620983881388924,0.053589667915893334,0.31276244102883455,0.054888900517959506,0.05482755052540111,0.09538710728683442,0.0907486561336008,0.0907486561336008,2,1205.188948392868
spambase,prediction_hamming,0.03,42,0.1708,0.05,0.01030756077113974,0.0034846748748650637,0.0034846748748650637,0.21170731707317067,0.0,0.0,0.21977260380330813,0.05317551864847438,0.05314358487164809,0.2607636808308048,0.05390765687078272,0.05384357639182436,0.11530795166250699,0.08439605332873037,0.08439605332873037,2,1081.9385511875153
spambase,prediction_hamming,0.04,42,0.1569,0.05,0.010378999061204945,0.003458644713296007,0.003458644713296007,0.21170731707317067,0.0,0.0,0.2210320712106663,0.05248553611792916,0.0524538094453593,0.2610094661674366,0.053912905519892,0.05385114466694538,0.11464572787831555,0.08642957693450709,0.08642957693450709,2,1122.1584548950195
spambase,prediction_hamming,0.05,42,0.1339,0.05,0.010126819372953566,0.003504065007195547,0.003504065007195547,0.21170731707317067,0.0,0.0,0.22047527558077248,0.05326658432979131,0.05323493724918481,0.26037361803563486,0.054501065984765326,0.05443901893477303,0.1115806026189128,0.08355081441385907,0.08355081441385907,2,979.4809260368347
spambase,prediction_hamming,1e-05,618,0.3098,0.05,0.017721216711797876,0.007657145780950443,0.002548371179624986,0.39745198519474306,0.0,0.0,0.4484979036749205,0.10261294902149197,0.03247973507133584,0.5470127605320537,0.18283424696206968,0.05986189838636507,0.09817417822170034,0.04262297464635771,0.02980350907294729,31,1500.6124939918518
spambase,support_jaccard,0.0,393,0.3103,0.05,0.01682964423485722,0.007598082773949703,0.002482839330727385,0.3888932163196067,0.0,0.0,0.4311887323553705,0.10175967208334159,0.03210062427506328,0.510262078168694,0.1767904945901392,0.05440505221133811,0.10512224310458015,0.037823178888316426,0.0296017216369495,22,1453.6296951770782
spambase,support_jaccard,0.0001,483,0.2857,0.05,0.019147995804389438,0.008656526091722731,0.002571407940346585,0.38247582393351837,0.0,0.0,0.4444570462362594,0.10355423918645618,0.027485417568593518,0.5311651286877831,0.19342192341744952,0.05305685732253933,0.11001627724823795,0.03527102242439084,0.018277411501348376,32,1346.1979451179504
spambase,support_jaccard,0.001,404,0.2972,0.05,0.01664000411203868,0.00737573912977882,0.0029901389002359377,0.4016574535865497,0.0,0.0,0.4366448689849156,0.09651317532365185,0.032063696944428524,0.528037666378178,0.16939097608170603,0.05974865914868199,0.09312815404721685,0.03695247855317484,0.025736677404162335,22,1386.4730315208435
spambase,support_jaccard,0.01,344,0.3167,0.05,0.018349506571227834,0.007457937169175379,0.0034154492776935145,0.4064019029538726,0.0,0.0,0.45126885617981516,0.09216636306410406,0.04003020010770304,0.5395629813987538,0.16581568669807503,0.07207378322291483,0.09583343253274539,0.03514754997613904,0.029599780226987876,17,1367.2299690246582
