dataset,finetune_coordinate,corr_threshold,avg_loss,best_error,n_models,n_models_std,avg_train_accuracy,avg_train_accuracy_std,acceptance_rate,runtime_s,runtime_s_std,n_trials,diversity_pred_hamming,diversity_pred_hamming_std,diversity_support_hamming,diversity_support_hamming_std,diversity_support_jaccard,diversity_support_jaccard_std,diversity_weight_l1,diversity_weight_l1_std,diversity_shape_l1,diversity_shape_l1_std,diversity_monotonicity_entropy,diversity_monotonicity_entropy_std
bike_binarized,True,0.3,0.10883488963210704,0.10630000000000002,82.4,15.931101656822104,0.8911651103678929,0.0007133892306129899,0.34568,297.56067419052124,20.514258284592398,5,0.034679351829326036,0.00581315788074734,0.3893331658595717,0.020845829003394573,0.5623859308966954,0.016805853652679486,0.438926303585533,0.02922609114725874,1.9823116941986754,0.12558565437684252,0.3297424403788018,0.027089747091386222
