dataset,finetune_coordinate,corr_threshold,avg_loss,best_error,n_models,n_models_std,avg_train_accuracy,avg_train_accuracy_std,acceptance_rate,runtime_s,runtime_s_std,n_trials,diversity_pred_hamming,diversity_pred_hamming_std,diversity_support_hamming,diversity_support_hamming_std,diversity_support_jaccard,diversity_support_jaccard_std,diversity_weight_l1,diversity_weight_l1_std,diversity_shape_l1,diversity_shape_l1_std,diversity_monotonicity_entropy,diversity_monotonicity_entropy_std
bike_binarized,True,0.05,0.10764096094067224,0.10630000000000002,58.8,20.51097267318154,0.8923590390593278,0.0009523528327635658,0.21852,214.22336955070494,13.21900141889645,5,0.02916487439666506,0.001715717129027108,0.3409587434134616,0.03766920233534438,0.5010439796291386,0.060573525991800534,0.4037568031590174,0.03550744233329387,1.8656627079882793,0.14421070600364017,0.34060734249059815,0.029450513208697775
