dataset,finetune_coordinate,corr_threshold,avg_loss,best_error,n_models,n_models_std,avg_train_accuracy,avg_train_accuracy_std,acceptance_rate,acceptance_rate_std,runtime_s,runtime_s_std,n_trials,diversity_pred_hamming,diversity_pred_hamming_std,diversity_support_hamming,diversity_support_hamming_std,diversity_support_jaccard,diversity_support_jaccard_std,diversity_weight_l1,diversity_weight_l1_std,diversity_shape_l1,diversity_shape_l1_std,diversity_monotonicity_entropy,diversity_monotonicity_entropy_std
wine_binarized,False,,0.1689663943515586,0.1677697398799446,338.8,48.82315024657873,0.8310336056484415,0.000243848340855,0.30812,0.0080257086914489,666.4824270248413,20.26720282631911,5,0.0427915647231283,0.0015321165410626,0.4041484202310992,0.0125529609084019,0.6888406389639666,0.0073000952765158,0.3009412911344533,0.0164600581918157,1.1454812959602207,0.1076836351431829,0.5324496283946677,0.0345930099275461
wine_binarized,True,0.0,0.1687160732427139,0.1677697398799446,209.0,42.60281680828159,0.8312839267572862,0.0006174756083683,0.20808,0.0052926363940856,314.06635265350343,12.379107846746413,5,0.0430146265750196,0.0021538102012587,0.370460631415309,0.0163504865637507,0.6441505669299282,0.0194022334638666,0.2869179223414756,0.0190346241101722,1.0865506791724793,0.0677211898253968,0.4988872164542335,0.0279340755231591
wine_binarized,True,0.02,0.1690229189402475,0.1677697398799446,301.4,34.435446853496764,0.8309770810597523,0.0003369258572352,0.2287999999999999,0.0095739229159211,380.5682446479797,14.666739177622045,5,0.0413498918703444,0.0010624047205655,0.3821039224367669,0.0102733720079729,0.6568484661159391,0.0068704896684253,0.290101954359962,0.0116485292463851,1.1289605990716791,0.0710980734763603,0.4992924128857064,0.0281198426633265
wine_binarized,True,0.05,0.1686688601072852,0.1677697398799446,255.2,41.4511760991169,0.8313311398927148,0.0003073073215296,0.2478799999999999,0.0021936271333113,448.5086790561676,10.405679379038991,5,0.0404249740018753,0.0016817028837677,0.3905238388800192,0.0155575887903759,0.6658209945135858,0.0159865596367204,0.285772165436023,0.0122201613942468,1.0699424106151376,0.0627219951493505,0.4792287090787595,0.04096567007583
wine_binarized,True,0.1,0.168608375916429,0.1677697398799446,286.0,55.0,0.8313916240835709,0.0007018573810038,0.26292,0.0087813438607083,528.8660211086274,12.77835305558509,5,0.0407744012152877,0.0037356451103236,0.4022805360656009,0.0098132619139921,0.6706145201979593,0.010863536881307,0.2931781842623836,0.0183951954877819,1.0724395336794903,0.0671186181728668,0.4864253129304756,0.0169287881337349
wine_binarized,True,0.15,0.1691380295178971,0.1677697398799446,308.0,23.33452377915607,0.8308619704821026,0.0004122676613991,0.28204,0.005463332316453,571.7312740802765,7.446758464289714,5,0.0409998607010325,0.0026361908667378,0.4019471344756414,0.0105845899304533,0.677656360571115,0.0110225530744912,0.2893816991429612,0.0187595298381995,1.065476029076482,0.0833935504411856,0.522745103238249,0.0489550500800503
wine_binarized,True,0.2,0.1686348330775862,0.1677697398799446,299.2,42.88589511715944,0.8313651669224138,0.0003540184149071,0.28944,0.0055989284689125,586.8537636756897,13.02531122336856,5,0.0415468626305339,0.0006301641468181,0.4016577068613645,0.0017865449267065,0.6730216156541378,0.0109419237508941,0.30137233816932,0.0087546104951585,1.1141228108767751,0.0468927450438656,0.5040521802074751,0.0404190261765475
wine_binarized,True,0.25,0.1690582649146651,0.1677697398799446,314.6,77.23535459878462,0.8309417350853348,0.0004197032072896,0.27872,0.0086840082911061,593.3457339763642,9.443421444238712,5,0.0431937862806805,0.0033431914068297,0.3924387078063679,0.0104044791470959,0.6725569530888323,0.014838976370648,0.3108006596281177,0.0050478385868289,1.1826697013686294,0.0802329979268253,0.546482733099493,0.0805259466421594
wine_binarized,True,0.3,0.1688166638248515,0.1677697398799446,330.0,78.16968721953542,0.8311833361751484,0.0002804906638218,0.2946,0.0062449979983983,597.8914950847626,17.969061494677668,5,0.0415533621741982,0.0011069945503871,0.4081119680013563,0.0075487288902523,0.6835310542227994,0.0071355013212352,0.3068864812481015,0.0162911823143431,1.1602934271573755,0.1112446068062931,0.5369713445850239,0.0260497283094715
wine_binarized,True,0.4,0.1694446123933036,0.1677697398799446,343.2,39.964984674086885,0.8305553876066964,0.000649987547796,0.292,0.0105318564365452,606.9342917442322,21.47032409117949,5,0.0432359242277651,0.0038834296258995,0.3979613738010321,0.0111545166321769,0.678156504994658,0.0039588562252035,0.308878436592697,0.0175441130224875,1.1523075010314825,0.072275884952308,0.5115361224271139,0.0338911561558606
wine_binarized,True,0.5,0.1688402307945422,0.1677697398799446,343.2,45.62017097732099,0.8311597692054578,0.0005201786973979,0.29476,0.0021326040420106,612.819893693924,8.195741558583874,5,0.0421962230523464,0.0017092835824698,0.4060492631555612,0.0073383858228577,0.6828350765734648,0.0096173682768433,0.2983160454097162,0.0160946822211593,1.082182410812928,0.0974683181691303,0.5018058422096836,0.0225941076546901
