dataset,finetune_coordinate,corr_threshold,avg_loss,best_error,n_models,n_models_std,avg_train_accuracy,avg_train_accuracy_std,acceptance_rate,runtime_s,runtime_s_std,n_trials,diversity_pred_hamming,diversity_pred_hamming_std,diversity_support_hamming,diversity_support_hamming_std,diversity_support_jaccard,diversity_support_jaccard_std,diversity_weight_l1,diversity_weight_l1_std,diversity_shape_l1,diversity_shape_l1_std,diversity_monotonicity_entropy,diversity_monotonicity_entropy_std
bike_binarized,False,,0.10803301753350925,0.10630000000000002,112.8,75.18111464989063,0.8919669824664908,0.0015050458774958644,0.36268,389.9734469890594,15.609147963927727,5,0.031175719261914613,0.013280685799255279,0.345597698036573,0.12100956479966735,0.5161293942803316,0.19421273750432372,0.36583325127741007,0.16177075092789497,1.5856124312783417,0.6953831756088795,0.321365711996384,0.12490018909103846
