dataset,finetune_coordinate,corr_threshold,avg_loss,best_error,n_models,n_models_std,avg_train_accuracy,avg_train_accuracy_std,acceptance_rate,runtime_s,runtime_s_std,n_trials,diversity_pred_hamming,diversity_pred_hamming_std,diversity_support_hamming,diversity_support_hamming_std,diversity_support_jaccard,diversity_support_jaccard_std,diversity_weight_l1,diversity_weight_l1_std,diversity_shape_l1,diversity_shape_l1_std,diversity_monotonicity_entropy,diversity_monotonicity_entropy_std
bike_binarized,True,0.02,0.10750843097349802,0.10630000000000002,55.0,24.351591323771842,0.8924915690265021,0.0012844956083122767,0.15872000000000003,225.93925156593323,69.38641593473652,5,0.02635091100573621,0.007893528059362692,0.3158691770540009,0.07855301114657802,0.4642602947992822,0.12093208807395206,0.372370395496378,0.07865062849093764,1.5865862312822894,0.4033930505136439,0.302457486027952,0.053761963315210035
