dataset,finetune_coordinate,corr_threshold,avg_loss,best_error,n_models,n_models_std,avg_train_accuracy,avg_train_accuracy_std,acceptance_rate,acceptance_rate_std,runtime_s,runtime_s_std,n_trials,diversity_pred_hamming,diversity_pred_hamming_std,diversity_support_hamming,diversity_support_hamming_std,diversity_support_jaccard,diversity_support_jaccard_std,diversity_weight_l1,diversity_weight_l1_std,diversity_shape_l1,diversity_shape_l1_std,diversity_monotonicity_entropy,diversity_monotonicity_entropy_std
covertype,True,0.5,0.21416338330154697,0.21198,279.4,32.63127334322092,0.7858366166984532,0.0002684017367883057,0.26891999999999994,0.0034310348293189992,3606.6714463710787,57.1440443276769,5,0.05332188460982499,0.0018130764914653888,0.3754661946934398,0.005067570341326406,0.5685360738331507,0.005213214799621251,0.4038276743576059,0.015220509317337436,0.6923809964847129,0.04333285363766861,0.26094325723256706,0.04194130901270523
