dataset,finetune_coordinate,corr_threshold,avg_loss,best_error,n_models,n_models_std,avg_train_accuracy,avg_train_accuracy_std,acceptance_rate,runtime_s,runtime_s_std,n_trials,diversity_pred_hamming,diversity_pred_hamming_std,diversity_support_hamming,diversity_support_hamming_std,diversity_support_jaccard,diversity_support_jaccard_std,diversity_weight_l1,diversity_weight_l1_std,diversity_shape_l1,diversity_shape_l1_std,diversity_monotonicity_entropy,diversity_monotonicity_entropy_std
bike_binarized,True,0.1,0.10901239785297015,0.10630000000000002,98.4,29.711950457686214,0.8909876021470298,0.0006173816921154781,0.28715999999999997,302.04980363845823,12.37633582430405,5,0.0368450972852173,0.003412572019415005,0.38526622739180294,0.006578864664545129,0.573938296409662,0.019957704293595484,0.43912754174019086,0.04075412582282006,1.8848863177495818,0.22090413811795187,0.3428055749977638,0.04371790439374756
