dataset,finetune_coordinate,corr_threshold,avg_loss,best_error,n_models,n_models_std,avg_train_accuracy,avg_train_accuracy_std,acceptance_rate,acceptance_rate_std,runtime_s,runtime_s_std,n_trials,diversity_pred_hamming,diversity_pred_hamming_std,diversity_support_hamming,diversity_support_hamming_std,diversity_support_jaccard,diversity_support_jaccard_std,diversity_weight_l1,diversity_weight_l1_std,diversity_shape_l1,diversity_shape_l1_std,diversity_monotonicity_entropy,diversity_monotonicity_entropy_std
compas,False,,0.3186796059953726,0.3151874909512089,422.4,25.323901753086943,0.6813203940046275,0.0003489712248199,0.42236,0.0052922584970879,423.8543791294098,7.433937353977868,5,0.0709687313937482,0.004239901470412,0.3778848536849376,0.0047486627944312,0.6666875369281129,0.0036693187550125,0.2618432692851494,0.0088710754494979,0.8094148279426824,0.017803969955715,0.5333766783237697,0.0648245710936915
compas,True,0.0,0.3184413416897457,0.3151874909512089,299.2,51.24158467494932,0.6815586583102544,0.00050223983133,0.27632,0.0053039607841687,212.99808773994445,10.360030758907545,5,0.067089068268961,0.005424039234014,0.3574989262127059,0.0089066237416952,0.6385663556531229,0.0180371596428458,0.2716277883319843,0.0112250804373679,0.8473314393770124,0.0906072397034156,0.4825503826400535,0.0397968269430078
compas,True,0.02,0.3188789485516743,0.3151874909512089,319.0,41.15823125451335,0.6811210514483256,0.0007001090771688,0.32236,0.0119175500838049,272.5927773952484,5.551341530417267,5,0.0690872247967964,0.0091518978952975,0.3658120488488195,0.006060761919181,0.6560926470246982,0.0066823072113947,0.2715698160649377,0.0204738784337164,0.9093833638441768,0.0640264104074844,0.5050815039453811,0.0398371264750516
compas,True,0.05,0.3185842917510902,0.3151874909512089,380.6,29.720363389433853,0.6814157082489098,0.0002415446742057,0.34516,0.0057015787287381,305.904065322876,17.358539490322727,5,0.0696313263122857,0.003412133655634,0.3589252801170092,0.003892335526784,0.6494424539551557,0.0134612298079178,0.2580604291373649,0.0077165558458945,0.7819675030175655,0.0712403075631581,0.5237705825815632,0.0304663488683739
compas,True,0.1,0.3185490330716449,0.3151874909512089,426.8,56.3045291251068,0.681450966928355,0.0002649778808527,0.37832,0.0101337061334933,360.0645592689514,6.835206558614855,5,0.0693870998639186,0.0048683461389735,0.3794989682369604,0.0069400338848424,0.6627840825284073,0.0093686753528255,0.2628253173497409,0.0092826721798984,0.8188347063947059,0.0669582909910815,0.5421423381609716,0.0604655416799007
compas,True,0.15,0.3185323386188892,0.3151874909512089,409.2,23.84743172754668,0.6814676613811108,0.0003030603026684,0.38404,0.0077966659541114,367.1818862438202,9.271831823687576,5,0.0703720970254176,0.002588847650429,0.3755936584755661,0.0115104159714299,0.6603909093529312,0.0111553633102009,0.2668072452735012,0.007091183355889,0.8472260025321638,0.045782397377731,0.4918896700371403,0.0128870402971804
compas,True,0.2,0.3189539327302552,0.3151874909512089,448.8,75.97170525926084,0.6810460672697448,0.0004227684401589,0.3905599999999999,0.0073285742133105,380.743701505661,14.676102817717045,5,0.0734188077394748,0.0038208960438992,0.3825338621557524,0.017147020503641,0.6715521793509324,0.0067974893025263,0.2713323523757787,0.0152902555630876,0.8757654716024454,0.0373627062914257,0.5317096801782368,0.0404279644035804
compas,True,0.25,0.3187503526448111,0.3151874909512089,455.4,49.56107343470276,0.6812496473551889,0.0003549275568987,0.3901599999999999,0.0095565684217714,390.5924942493439,17.833224441298423,5,0.0712527424274919,0.0028768345051573,0.3844480948171179,0.0072972235697718,0.6672579926640164,0.0098927132848709,0.2799913489743645,0.0069456376488951,0.8677526409427438,0.0406927639619377,0.5410486759813915,0.0245508928156923
compas,True,0.3,0.318999187054602,0.3151874909512089,431.2,25.08385935218104,0.6810008129453979,0.0003988578864187,0.39376,0.0101896025437698,365.2732923984528,13.763521157328189,5,0.0711443314740477,0.0028269284010904,0.3723588420250622,0.0053880756641348,0.6678554869764779,0.0063107352923803,0.2655779205833994,0.0105443456231866,0.9050338615913758,0.0958262303974989,0.5326068010070675,0.0610806555044163
compas,True,0.4,0.3189020892818371,0.3151874909512089,440.0,31.11269837220809,0.6810979107181628,0.000501559617061,0.4012,0.0076941536246685,377.3903534412384,14.464624306854214,5,0.0721367318078409,0.0022827828734999,0.3702655094122096,0.0104631246615899,0.6633886982823262,0.014757694997091,0.2683405554835729,0.0111389181350235,0.8732257029297139,0.104886295411681,0.4869961411558891,0.0383797570733141
compas,True,0.5,0.3186239435558063,0.3151874909512089,453.2,52.9830161466861,0.6813760564441936,0.0005491169361887,0.39068,0.0107075674174856,804.0533987045288,25.590989909745684,5,0.0709163934319023,0.0037830301924998,0.3758852379805341,0.0059916708420344,0.6646882026254239,0.0103812513532385,0.2775860021087285,0.0186420935636822,0.8970352534885763,0.0592413138448442,0.4956819518961367,0.0442185240353785
