dataset,finetune_coordinate,corr_threshold,avg_loss,best_error,n_models,n_models_std,avg_train_accuracy,avg_train_accuracy_std,acceptance_rate,acceptance_rate_std,runtime_s,runtime_s_std,n_trials,diversity_pred_hamming,diversity_pred_hamming_std,diversity_support_hamming,diversity_support_hamming_std,diversity_support_jaccard,diversity_support_jaccard_std,diversity_weight_l1,diversity_weight_l1_std,diversity_shape_l1,diversity_shape_l1_std,diversity_monotonicity_entropy,diversity_monotonicity_entropy_std
student_binarized,False,,0.1610719545771967,0.1648690292758089,406.0,42.49117555446072,0.8389280454228032,0.0004739165768042,0.44844,0.0086225286314398,35.78630571365356,0.8730466416542688,5,0.0559266064332293,0.0010977900407651,0.4093676531403032,0.0063659848978827,0.7513024436104312,0.0044735289771017,0.4069484291881978,0.008745190825291,0.6823516579758049,0.0119721993292897,0.432946482239654,0.0114147436824146
student_binarized,True,0.0,0.1602186269819417,0.1648690292758089,310.6,104.48109876910752,0.8397813730180582,0.000779746290595,0.3534,0.0065604877867426,22.4215208530426,0.9212940601178008,5,0.0512014224722816,0.0020440554478581,0.3890373566930707,0.0139833102342313,0.7290813657201548,0.0147891789877993,0.3851340318810236,0.0130413987580083,0.6519137680258369,0.01868760370354,0.374923147747994,0.0376952912463947
student_binarized,True,0.02,0.1611756290346381,0.1648690292758089,316.6,59.37423683720069,0.8388243709653619,0.0007086799915572,0.38104,0.0077606700741624,25.173440599441527,0.6939254175238123,5,0.0527857996878568,0.0012208168656326,0.3816605322515919,0.0137282452725178,0.7311766310002822,0.0193266629122237,0.3773330405919438,0.0180221656874436,0.633364396478829,0.0295367038846074,0.3993713442102006,0.035065584604618
student_binarized,True,0.05,0.160730098047571,0.1648690292758089,380.4,91.24856163249918,0.839269901952429,0.0011092709396302,0.40968,0.0043187961285524,29.943027782440183,1.3592658297285107,5,0.0541494341465337,0.0022296015443899,0.3990135921945254,0.0092987990566354,0.7472717612461228,0.0110477910694438,0.397530517107756,0.0144919563974993,0.6789889906183921,0.0238212385665603,0.4164964205259472,0.0141944971391598
student_binarized,True,0.1,0.1610954458268022,0.1648690292758089,373.4,69.9449783758634,0.8389045541731978,0.0010097910235291,0.4098400000000001,0.0048567478831003,31.466956329345702,0.8844836488087012,5,0.0548551190386626,0.003557131162181,0.3960270419327265,0.0072163728996779,0.7526444732952369,0.0053463207834557,0.3890456457683635,0.0106719179512544,0.6572252808420974,0.0277887038984304,0.3973078861245016,0.0141304190275272
student_binarized,True,0.15,0.1612329567008716,0.1648690292758089,426.0,34.785054261852174,0.8387670432991283,0.0007665851382532,0.41988,0.0088177094531403,32.457938480377194,0.903453470270168,5,0.0536057092487863,0.0013212655025158,0.3968018213693001,0.011972756295411,0.7537837470684796,0.0076783646655075,0.3916447300315818,0.0141212601865859,0.6610566892362606,0.0232849628137936,0.429036314640755,0.0320134647904573
student_binarized,True,0.2,0.1613314601642844,0.1648690292758089,427.6,53.35072633057586,0.8386685398357155,0.0007284475797873,0.42312,0.0080269545906277,31.341430854797363,0.531968955958597,5,0.0549048398275082,0.001806174611901,0.3965214337154531,0.0067730303847787,0.7592002946325851,0.0082870942096378,0.3966913891154453,0.0114763402578035,0.6766887932879919,0.0194242673649872,0.4377289767292821,0.0145359818288726
student_binarized,True,0.25,0.1610545487282293,0.1648690292758089,394.2,75.77070674079792,0.8389454512717707,0.0011981259692008,0.41748,0.0120520537668896,31.725625371932985,1.3882321895362872,5,0.0532650688068625,0.0013729112109937,0.4047117377873236,0.015847618709811,0.7495564802189032,0.0116313806821909,0.3927277855790945,0.0114535941878044,0.6573638318279764,0.0103783667573126,0.4198075661481585,0.0201890773178435
student_binarized,True,0.3,0.1610545487282293,0.1648690292758089,394.2,75.77070674079792,0.8389454512717707,0.0011981259692008,0.41748,0.0120520537668896,31.751415729522705,1.3912827929459113,5,0.0532650688068625,0.0013729112109937,0.4047117377873236,0.015847618709811,0.7495564802189032,0.0116313806821909,0.3927277855790945,0.0114535941878044,0.6573638318279764,0.0103783667573126,0.4198075661481585,0.0201890773178435
student_binarized,True,0.4,0.1613840272025541,0.1648690292758089,383.6,69.32748372759536,0.8386159727974458,0.0009818179688957,0.4210000000000001,0.00847230783199,30.799303436279292,0.78317277705099,5,0.0548509351039867,0.0018207940299774,0.4018100648114509,0.0084580766124286,0.7573606620787239,0.0052367441491832,0.4007248115519061,0.0095188702385088,0.6809220466756639,0.0136761006869976,0.4224040559865235,0.0218840295413644
student_binarized,True,0.5,0.1613606003227657,0.1648690292758089,429.6,53.37883475685845,0.8386393996772341,0.0005605679146609,0.4261199999999999,0.0128868925657041,31.24829654693604,1.1542821918510429,5,0.0533949553134092,0.0012682497012466,0.4038160124292282,0.0056223431008587,0.7577336560047467,0.0037090977796532,0.3924265606342196,0.013219820585768,0.6578212273885671,0.0200528072458102,0.4302670523710364,0.0252415774421502
