dataset,finetune_coordinate,corr_threshold,avg_loss,best_error,n_models,n_models_std,avg_train_accuracy,avg_train_accuracy_std,acceptance_rate,runtime_s,runtime_s_std,n_trials,diversity_pred_hamming,diversity_pred_hamming_std,diversity_support_hamming,diversity_support_hamming_std,diversity_support_jaccard,diversity_support_jaccard_std,diversity_weight_l1,diversity_weight_l1_std,diversity_shape_l1,diversity_shape_l1_std,diversity_monotonicity_entropy,diversity_monotonicity_entropy_std
bike_binarized,True,0.0,0.10675555962391783,0.10630000000000002,38.6,21.84719661649979,0.8932444403760821,0.0017583104932499568,0.0932,85.272043466568,2.9899471775823487,5,0.020156649668950984,0.01147629876575352,0.21667472283521452,0.12145195116707153,0.3293924651718874,0.18604778081662215,0.28389479634257897,0.16188222713443567,1.1671536716299649,0.6829520756215536,0.22727308768972287,0.12787683123165475
