dataset,finetune_coordinate,corr_threshold,avg_loss,best_error,n_models,acceptance_rate,runtime_s,diversity_pred_hamming,diversity_support_hamming,diversity_weight_l1,diversity_shape_l1,diversity_monotonicity_entropy
fico,False,,0.2751128342245989,0.2653,187,0.3246,273.2621443271637,0.11308462998102467,0.3616512915841699,0.21660517769193968,0.6208758131032798,0.4533972827436415
