dataset,finetune_coordinate,corr_threshold,avg_loss,best_error,n_models,acceptance_rate,runtime_s,diversity_pred_hamming,diversity_support_hamming,diversity_weight_l1,diversity_shape_l1,diversity_monotonicity_entropy
fico,True,0.5,0.2774898058252427,0.2653,206,0.2764,698.1842691898346,0.12499798721288184,0.3568256279577721,0.21849112216614033,0.6394198810682062,0.5043434349536469
