dataset,finetune_coordinate,corr_threshold,avg_loss,best_error,n_models,acceptance_rate,runtime_s,diversity_pred_hamming,diversity_support_hamming,diversity_weight_l1,diversity_shape_l1,diversity_monotonicity_entropy
compas,False,,0.3351840078223521,0.3153322716085131,69,0.3066,393.9596428871155,0.11300889382764141,0.33025560998164927,0.25968721988689214,0.6040216605277674,0.513145207611401
